DataZone,SubHSCP,SubHSCPName,CA,HSCP,HB,Country
S01010957,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010958,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010959,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010960,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010961,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010962,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010963,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010964,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010965,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010966,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010967,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010968,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010969,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010970,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010971,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010972,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010973,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010974,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010975,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010976,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010977,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010978,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010979,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010980,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010981,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010982,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010983,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010984,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010985,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010986,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010987,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010988,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010989,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010990,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010991,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010992,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01010993,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01010994,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01010995,PS0000008,Midlothian (West),S12000019,S37000018,S08000024,S92000003
S01010996,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01010997,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01010998,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01010999,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011000,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011001,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011002,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011003,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011004,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011005,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011006,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011007,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011008,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011009,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011010,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011011,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011012,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011013,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011014,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011015,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011016,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011017,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011018,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011019,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011020,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011021,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011022,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011023,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011024,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011025,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011026,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011027,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011028,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011029,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011030,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011031,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011032,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011033,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011034,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011035,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011036,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011037,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011038,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011039,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011040,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011041,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011042,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011043,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011044,PS0000007,Midlothian (East),S12000019,S37000018,S08000024,S92000003
S01011045,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011046,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011047,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011048,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011049,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011050,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011051,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011052,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011053,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011054,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011055,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011056,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011057,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011058,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011059,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011060,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011061,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011062,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011063,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011064,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011065,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011066,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011067,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011068,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011069,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011070,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011071,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011072,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011073,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011074,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011075,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011076,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011077,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011078,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011079,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011080,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011081,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011082,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011083,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011084,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011085,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011086,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011087,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011088,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011089,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011090,PN0000010,Moray East,S12000020,S37000019,S08000020,S92000003
S01011091,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011092,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011093,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011094,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011095,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011096,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011097,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011098,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011099,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011100,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011101,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011102,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011103,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011104,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011105,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011106,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011107,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011108,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011109,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011110,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011111,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011112,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011113,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011114,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011115,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011116,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011117,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011118,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011119,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011120,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011121,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011122,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011123,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011124,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011125,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011126,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011127,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011128,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011129,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011130,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011131,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011132,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011133,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011134,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011135,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011136,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011137,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011138,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011139,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011140,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011141,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011142,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011143,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011144,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011145,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011146,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011147,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011148,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011149,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011150,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011151,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011152,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011153,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011154,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011155,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011156,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011157,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011158,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011159,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011160,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011161,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011162,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011163,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011164,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011165,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011166,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011167,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011168,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011169,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011170,PN0000011,Moray West,S12000020,S37000019,S08000020,S92000003
S01011357,PL0000006,Wishaw,S12000050,S37000035,S08000032,S92000003
S01011358,PL0000006,Wishaw,S12000050,S37000035,S08000032,S92000003
S01011359,PL0000006,Wishaw,S12000050,S37000035,S08000032,S92000003
S01011360,PL0000006,Wishaw,S12000050,S37000035,S08000032,S92000003
S01011361,PL0000006,Wishaw,S12000050,S37000035,S08000032,S92000003
S01011362,PL0000006,Wishaw,S12000050,S37000035,S08000032,S92000003
S01011363,PL0000006,Wishaw,S12000050,S37000035,S08000032,S92000003
S01011364,PL0000006,Wishaw,S12000050,S37000035,S08000032,S92000003
S01011365,PL0000006,Wishaw,S12000050,S37000035,S08000032,S92000003
S01011366,PL0000006,Wishaw,S12000050,S37000035,S08000032,S92000003
S01011367,PL0000006,Wishaw,S12000050,S37000035,S08000032,S92000003
S01011368,PL0000004,Motherwell,S12000050,S37000035,S08000032,S92000003
S01011369,PL0000004,Motherwell,S12000050,S37000035,S08000032,S92000003
S01011370,PL0000004,Motherwell,S12000050,S37000035,S08000032,S92000003
S01011371,PL0000004,Motherwell,S12000050,S37000035,S08000032,S92000003
S01011372,PL0000004,Motherwell,S12000050,S37000035,S08000032,S92000003
S01011373,PL0000004,Motherwell,S12000050,S37000035,S08000032,S92000003
S01011374,PL0000004,Motherwell,S12000050,S37000035,S08000032,S92000003
S01011375,PL0000004,Motherwell,S12000050,S37000035,S08000032,S92000003
S01011376,PL0000004,Motherwell,S12000050,S37000035,S08000032,S92000003
S01011377,PL0000004,Motherwell,S12000050,S37000035,S08000032,S92000003
S01011378,PL0000004,Motherwell,S12000050,S37000035,S08000032,S92000003
S01011379,PL0000004,Motherwell,S12000050,S37000035,S08000032,S92000003
S01011380,PL0000004,Motherwell,S12000050,S37000035,S08000032,S92000003
S01011381,PL0000004,Motherwell,S12000050,S37000035,S08000032,S92000003
